Timestamp                       Thread     Type        Activity             PID    TTL  
2024-10-30 10:19:58.922202-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) SecTaskLoadEntitlements failed error=3 cs_flags=ffffffff, pid=11712
2024-10-30 10:19:58.922326-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) SecTaskCopyDebugDescription: No such process[11712]/0#-1 LF=3
2024-10-30 10:19:58.922401-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) Failed to get cs_flags, error=3
2024-10-30 10:19:58.922495-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) SecTaskLoadEntitlements failed error=3 cs_flags=ffffffff, pid=11712
2024-10-30 10:19:58.922625-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) SecTaskCopyDebugDescription: No such process[11712]/0#-1 LF=3
2024-10-30 10:19:58.922730-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) Failed to get cs_flags, error=3
2024-10-30 10:19:58.922823-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) SecTaskLoadEntitlements failed error=3 cs_flags=ffffffff, pid=11712
2024-10-30 10:19:58.922968-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) SecTaskCopyDebugDescription: No such process[11712]/0#-1 LF=3
2024-10-30 10:19:58.923046-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) Failed to get cs_flags, error=3
2024-10-30 10:19:58.923126-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) SecTaskLoadEntitlements failed error=3 cs_flags=ffffffff, pid=11712
2024-10-30 10:19:58.923265-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) SecTaskCopyDebugDescription: No such process[11712]/0#-1 LF=3
2024-10-30 10:19:58.923345-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) Failed to get cs_flags, error=3
2024-10-30 10:19:58.923431-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) SecTaskLoadEntitlements failed error=3 cs_flags=ffffffff, pid=11712
2024-10-30 10:19:58.924244-0300 0x1e8f1    Error       0x0                  4485   0    Safari: (RunningBoardServices) [com.apple.runningboard:assertion] Error acquiring assertion: <Error Domain=RBSServiceErrorDomain Code=1 "target is not running or doesn't have entitlement com.apple.runningboard.assertions.webkit" UserInfo={NSLocalizedFailureReason=target is not running or doesn't have entitlement com.apple.runningboard.assertions.webkit}>
2024-10-30 10:19:58.923561-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) SecTaskCopyDebugDescription: No such process[11712]/0#-1 LF=3
2024-10-30 10:19:58.924269-0300 0x1e8f1    Error       0x0                  4485   0    Safari: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11e0a44e0 - ProcessAssertion::acquireSync Failed to acquire RBS assertion 'XPCConnectionTerminationWatchdog' for process with PID=11712, error: Error Domain=RBSServiceErrorDomain Code=1 "target is not running or doesn't have entitlement com.apple.runningboard.assertions.webkit" UserInfo={NSLocalizedFailureReason=target is not running or doesn't have entitlement com.apple.runningboard.assertions.webkit}
2024-10-30 10:19:58.923644-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) Failed to get cs_flags, error=3
2024-10-30 10:19:58.924286-0300 0x1e8f1    Default     0x0                  4485   0    Safari: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11e0a4540 - ProcessAssertion::acquireSync Trying to take RBS assertion 'WebProcess NearSuspended Assertion' for process with PID=11712
2024-10-30 10:19:58.923737-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) SecTaskLoadEntitlements failed error=3 cs_flags=ffffffff, pid=11712
2024-10-30 10:19:58.924304-0300 0xa568     Default     0x0                  4485   0    Safari: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11e0a44e0 - ProcessAssertion::processAssertionWasInvalidated() PID=11712
2024-10-30 10:19:58.923873-0300 0x1e8f4    Default     0x59fc3              377    0    runningboardd: (Security) SecTaskCopyDebugDescription: No such process[11712]/0#-1 LF=3
2024-10-30 10:19:58.924974-0300 0x1e3d7    Activity    0x59f8a              4485   0    Safari: (RunningBoardServices) assertionsDidInvalidate
2024-10-30 10:19:58.924001-0300 0x1e8f2    Default     0x0                  377    0    runningboardd: (RunningBoard) [com.apple.runningboard:process] Removing assertions for terminated process: [xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:28BA69ED-9960-4C05-B94B-F111B91186A3]:11712:11712]
2024-10-30 10:19:58.925035-0300 0x1e3d7    Default     0x59f8a              4485   0    Safari: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x6000039dc4c0 - WKRBSAssertionDelegate: assertion was invalidated, error: Error Domain=RBSAssertionErrorDomain Code=1 "Assertions were invalidated" UserInfo={NSLocalizedFailureReason=Assertions were invalidated}
2024-10-30 10:19:58.924067-0300 0x1e8f2    Default     0x0                  377    0    runningboardd: (RunningBoard) [com.apple.runningboard:assertion] Removed last relative-start-date-defining assertion for process xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:28BA69ED-9960-4C05-B94B-F111B91186A3]:11712
2024-10-30 10:19:58.924200-0300 0x1e8f2    Activity    0x59fc4              377    0    runningboardd: (RunningBoard) state update
2024-10-30 10:19:58.924252-0300 0x1e8f4    Activity    0x59fc5              377    0    runningboardd: (RunningBoard) invalidateAssertionWithIdentifier
2024-10-30 10:19:58.924432-0300 0x1e8f2    Activity    0x59fc6              377    0    runningboardd: (RunningBoard) state notification
2024-10-30 10:19:58.925469-0300 0x1e6f3    Activity    0x59fb3              1008   0    UIKitSystem: (RunningBoardServices) observedProcessStatesDidChange
2024-10-30 10:19:58.924814-0300 0x1e8f4    Default     0x59fc5              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Invalidating assertion 377-372-4668 (target:[app<application.com.apple.systempreferences.1152921500311903984.1152921500311903989(502)>:11684]) from originator [osservice<com.apple.WindowServer(88)>:372]
2024-10-30 10:19:58.925485-0300 0x1e463    Activity    0x59f17              372    0    WindowServer: (RunningBoardServices) observedProcessStatesDidChange
2024-10-30 10:19:58.925053-0300 0xa568     Default     0x0                  4485   0    Safari: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11e0a5200 - ProcessAssertion: RBS IndefiniteBackground assertion for process with PID=11712 was invalidated
2024-10-30 10:19:58.925565-0300 0x1e6f3    Default     0x59fb3              1008   0    UIKitSystem: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 11712 (xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:28BA69ED-9960-4C05-B94B-F111B91186A3]:11712, none-NotVisible
2024-10-30 10:19:58.924958-0300 0x1e8f4    Activity    0x59fc7              377    0    runningboardd: (RunningBoard) invalidateAssertionWithIdentifier
2024-10-30 10:19:58.925576-0300 0x1e463    Default     0x59f17              372    0    WindowServer: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 11712 (xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:28BA69ED-9960-4C05-B94B-F111B91186A3]:11712, none-NotVisible
2024-10-30 10:19:58.925066-0300 0xa568     Default     0x0                  4485   0    Safari: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11e0a5200 - ProcessAssertion::processAssertionWasInvalidated() PID=11712
2024-10-30 10:19:58.925761-0300 0x1e6f3    Activity    0x59fb4              1008   0    UIKitSystem: (RunningBoardServices) observedProcessStatesDidChange
2024-10-30 10:19:58.926325-0300 0x1e452    Activity    0x59e6e              647    0    gamepolicyd: (RunningBoardServices) observedProcessExitEvents
2024-10-30 10:19:58.925053-0300 0x1e8ec    Default     0x59fc6              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:monitor] Calculated state for xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:28BA69ED-9960-4C05-B94B-F111B91186A3]:11712: none (role: None) (endowments: (null))
2024-10-30 10:19:58.925794-0300 0x1e463    Activity    0x59f18              372    0    WindowServer: (RunningBoardServices) observedProcessStatesDidChange
2024-10-30 10:19:58.925819-0300 0x1e6f3    Default     0x59fb4              1008   0    UIKitSystem: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 11712 (xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:28BA69ED-9960-4C05-B94B-F111B91186A3]:11712, none-NotVisible
2024-10-30 10:19:58.926594-0300 0x1e7da    Activity    0x59e6f              647    0    gamepolicyd: (RunningBoardServices) observedProcessStatesDidChange
2024-10-30 10:19:58.925136-0300 0x1e8f4    Default     0x59fc7              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:assertion] Ignoring invalidation request for 377-4485-4745 because it doesn't exist
2024-10-30 10:19:58.925847-0300 0x1e463    Default     0x59f18              372    0    WindowServer: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 11712 (xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:28BA69ED-9960-4C05-B94B-F111B91186A3]:11712, none-NotVisible
2024-10-30 10:19:58.926653-0300 0x1e7da    Default     0x59e6f              647    0    gamepolicyd: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 11712 (xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:28BA69ED-9960-4C05-B94B-F111B91186A3]:11712, none-NotVisible
2024-10-30 10:19:58.925336-0300 0x1e8ec    Default     0x0                  377    0    runningboardd: (RunningBoard) [com.apple.runningboard:monitor] Calculated state for xpcservice<com.apple.WebKit.WebContent([app<application.com.apple.Safari.59603.59758(502)>:4485])(502)>{vt hash: 0}[uuid:28BA69ED-9960-4C05-B94B-F111B91186A3]:11712: none (role: None) (endowments: (null))
2024-10-30 10:19:58.925542-0300 0x1e8f4    Activity    0x59fc8              377    0    runningboardd: (RunningBoard) acquireAssertionWithDescriptor
2024-10-30 10:19:58.925829-0300 0x1e8f4    Default     0x59fc8              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Acquiring assertion targeting [app<application.com.apple.systempreferences.1152921500311903984.1152921500311903989(502)>:11684] from originator [osservice<com.apple.WindowServer(88)>:372] with description <RBSAssertionDescriptor| "FUSBProcessWindowState: occluded" ID:377-372-4774 target:11684 attributes:[
	<RBSDomainAttribute| domain:"com.apple.fuseboard" name:"Occluded" sourceEnvironment:"(null)">,
	<RBSAcquisitionCompletionAttribute| policy:AfterApplication>
	]>
2024-10-30 10:19:58.925955-0300 0x1e8f4    Default     0x59fc8              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Assertion 377-372-4774 (target:[app<application.com.apple.systempreferences.1152921500311903984.1152921500311903989(502)>:11684]) will be created as active
2024-10-30 10:19:58.926136-0300 0x1e8f4    Activity    0x59fc9              377    0    runningboardd: (RunningBoard) acquireAssertionWithDescriptor
2024-10-30 10:19:58.927655-0300 0x1e8f1    Error       0x0                  4485   0    Safari: (RunningBoardServices) [com.apple.runningboard:assertion] Error acquiring assertion: <Error Domain=RBSAssertionErrorDomain Code=2 "Specified target process does not exist" UserInfo={NSLocalizedFailureReason=Specified target process does not exist}>
2024-10-30 10:19:58.926165-0300 0x1e8f2    Activity    0x59fca              377    0    runningboardd: (RunningBoard) state update
2024-10-30 10:19:58.927671-0300 0x1e8f1    Error       0x0                  4485   0    Safari: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11e0a4540 - ProcessAssertion::acquireSync Failed to acquire RBS assertion 'WebProcess NearSuspended Assertion' for process with PID=11712, error: Error Domain=RBSAssertionErrorDomain Code=2 "Specified target process does not exist" UserInfo={NSLocalizedFailureReason=Specified target process does not exist}
2024-10-30 10:19:58.927002-0300 0x1e8f2    Default     0x59fc8              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:monitor] Calculated state for app<application.com.apple.systempreferences.1152921500311903984.1152921500311903989(502)>: running-active (role: UserInteractiveNonFocal) (endowments: <private>)
2024-10-30 10:19:58.927687-0300 0xa568     Default     0x0                  4485   0    Safari: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11e0a4540 - ProcessAssertion::processAssertionWasInvalidated() PID=11712
2024-10-30 10:19:58.927030-0300 0x1e8f4    Default     0x59fc9              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:ttl] Acquiring assertion targeting 11712<WebProcess11712> from originator [app<application.com.apple.Safari.59603.59758(502)>:4485] with description <RBSAssertionDescriptor| "WebProcess NearSuspended Assertion" ID:377-4485-4775 target:11712<WebProcess11712> attributes:[
	<RBSDomainAttribute| domain:"com.apple.webkit" name:"Suspended" sourceEnvironment:"(null)">
	]>
2024-10-30 10:19:58.927696-0300 0xa568     Default     0x0                  4485   0    Safari: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11e0a5200 - ~ProcessAssertion: Releasing process assertion 'WebProcess Background Assertion' for process with PID=11712
2024-10-30 10:19:58.927006-0300 0x1e8f3    Default     0x59fc8              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:process] [app<application.com.apple.systempreferences.1152921500311903984.1152921500311903989(502)>:11684] Ignoring jetsam update because this process is not memory-managed
2024-10-30 10:19:58.928453-0300 0x1e6a5    Activity    0x59a53              11684  0    System Settings: (RunningBoardServices) didChangeInheritances
2024-10-30 10:19:58.927544-0300 0x1e8f3    Default     0x59fc8              377    0    runningboardd: (RunningBoard) [com.apple.runningboard:process] [app<application.com.apple.systempreferences.1152921500311903984.1152921500311903989(502)>:11684] Ignoring suspend because this process is not lifecycle managed
2024-10-30 10:19:58.927705-0300 0xa568     Default     0x0                  4485   0    Safari: (WebKit) [com.apple.WebKit:ProcessSuspension] 0x11e0a4540 - ~ProcessAssertion: Releasing process assertion 'WebProcess NearSuspended Assertion' for process with PID=11712
